Date,INDEX_FUT_BUY,INDEX_FUT_SELL,INDEX_FUT_NET,STK_FUT_BUY,STK_FUT_SELL,STK_FUT_NET,INDEX_OPT_BUY,INDEX_OPT_SELL,INDEX_OPT_NET,STK_OPT_BUY,STK_OPT_SELL,STK_OPT_NET,OPEN_INT,OPEN_INT_AMT
20/01/2016,2316.31,1925.5,390.81,33306.25,32512.46,793.79,4637.61,4394.54,243.07,3338.03,3503.96,-165.93,1104396,49647.34
19/01/2016,2370.24,1412.13,958.11,43058.16,43588.73,-530.57,5026.41,5510.29,-483.88,4573.21,4652.74,-79.53,1107274,49028.57
18/01/2016,1992.94,1834.87,158.07,37978.27,39065.27,-1087,4621.74,3827.39,794.35,3691.61,3825.34,-133.73,1097744,49461.89
15/01/2016,1922.46,2027.43,-104.97,46860.84,46483.18,377.66,4664.61,4288.5,376.11,4771.31,4841.22,-69.91,1093836,50774.31
14/01/2016,2470,2147.9,322.1,46699.18,46164.55,534.63,5486.9,4955.91,530.99,5392.66,5406.06,-13.4,1072680,50434.59
13/01/2016,1425.83,1674.29,-248.46,21850.91,21866.27,-15.36,3500.69,3908.58,-407.89,2627.89,2613.22,14.67,1066725,50343.34
12/1/2016,1917.97,2236.69,-318.72,29548.91,27925.32,1623.59,3295.67,3908.39,-612.72,2698.48,2729.38,-30.9,1054189,50362.15
11/1/2016,1391.46,1747.01,-355.55,20503.54,20379.61,123.93,3089.31,3456.51,-367.2,2063.54,2034.48,29.06,1040524,49979.63
8/1/2016,2036.39,3602.01,-1565.62,33218.51,29374.76,3843.75,4421.65,4503.99,-82.34,2987.93,3074.25,-86.32,1028044,48959.69
7/1/2016,1253.48,1812.39,-558.91,17754.96,17439.67,315.29,3568.81,3625.66,-56.85,2079.4,2017.14,62.26,1016504,50125.06
6/1/2016,1725.6,1691.73,33.87,20147.14,18983.29,1163.85,3703.64,3882.2,-178.56,1829.16,1838.37,-9.21,1002845,49777.86
5/1/2016,2361.12,2400.66,-39.54,29118.63,24993.21,4125.42,3654.58,3914,-259.42,2516.14,2490.75,25.39,987983,48735.3
4/1/2016,467.28,541.81,-74.53,4020.08,3453.75,566.33,1556.15,1775.05,-218.9,905.29,832.05,73.24,978828,49484.03
1/1/2016,3034.75,3664.9,-630.15,17267.95,14799.27,2468.68,12261.44,12458.16,-196.72,717.71,612.55,105.16,975740,48875.09
31/12/2015,3384.52,3054.04,330.48,16696.1,16923.2,-227.1,14374.41,14625.02,-250.61,1132.29,1216.21,-83.92,1158128,58089.49
30/12/2015,8718.29,8019.48,698.81,16714.82,17175.43,-460.61,15667.36,15664.21,3.15,1545.71,1602.93,-57.22,1131216,56835.29
29/12/2015,3845.02,3934.74,-89.72,13999.47,12800.21,1199.26,13761.89,13151.99,609.9,1547.91,1633.79,-85.88,1118295,55957.54
28/12/2015,1593.63,1239.24,354.39,9978.64,10235.45,-256.81,6183.65,6082.99,100.66,1460.76,1531.52,-70.76,1085281,54209.94
23/12/2015,1013.12,1188.28,-175.16,13527.69,12841.38,686.31,3572.43,3529.98,42.45,1611.51,1642.05,-30.54,1072380,52959.28
22/12/2015,875.2,822.32,52.88,13006.16,12270.99,735.17,2784.41,3178.78,-394.37,1581.64,1613.8,-32.16,1066591,52972.62
21/12/2015,1501.69,1064.41,437.28,18095.49,17978.35,117.14,2948.91,3896.27,-947.36,2067.93,2084.07,-16.14,1061349,52274.74
18/12/2015,1519.33,2045.17,-525.84,25787.81,25233.12,554.69,3056.56,3031.26,25.3,2236.6,2319.37,-82.77,1047140,51883.38
17/12/2015,1596.79,1505.03,91.76,21165.58,20386.61,778.97,3298.28,2761.66,536.62,1984.58,2131.78,-147.2,1037161,50555.67
16/12/2015,1029.62,1467.5,-437.88,14263.79,15561.18,-1297.39,2623.3,2620.4,2.9,1674.81,1686.85,-12.04,1033575,50080.17
15/12/2015,1585.98,1421.25,164.73,21152.13,19891.67,1260.46,2859.85,2735.7,124.15,2258.22,2290.07,-31.85,1021603,49273.91
14/12/2015,1291.81,2213.03,-921.22,17697.52,17534.64,162.88,2916.48,2693.04,223.44,2279.34,2337.71,-58.37,1017003,48702.16
11/12/2015,1345.39,1465.74,-120.35,15038.98,14818.76,220.22,2938.84,3141.74,-202.9,1842.84,1856.64,-13.8,1012457,49190.7
10/12/2015,1902.15,2024.75,-122.6,18583.42,18556.49,26.93,3256.27,3175.07,81.2,2013.95,2078.69,-64.74,1001833,48247.53
9/12/2015,1035.32,1226.99,-191.67,12780.2,12602.58,177.62,2543.68,2736.25,-192.57,1472.86,1530.33,-57.47,995032,48698.85
8/12/2015,1065.25,1030.46,34.79,10129.86,10769.58,-639.72,2674.51,2715.04,-40.53,1491.24,1508.98,-17.74,987491,49150.65
7/12/2015,1147.41,2113.14,-965.73,14294,13919.5,374.5,2826.51,3151.05,-324.54,1584.71,1536.73,47.98,994227,49433.73
4/12/2015,893.32,1402.28,-508.96,13730.84,12914.68,816.16,3068.41,3290.77,-222.36,1251.91,1232.86,19.05,987109,49582.46
3/12/2015,635.11,1141.37,-506.26,11491.56,10342.17,1149.39,2818.51,3035.7,-217.19,1210.65,1153.94,56.71,984237,49773.1
2/12/2015,1316.89,1639.66,-322.77,14370.51,13066.32,1304.19,3198.94,3402.97,-204.03,1202.42,1191.01,11.41,971378,49263.9
1/12/2015,2168.06,1411.38,756.68,10861.72,10246.01,615.71,5092.49,5354.08,-261.59,1185.52,1078.92,106.6,949834,48142.82
30/11/2015,1603.37,1301.52,301.85,18479.7,15745.54,2734.16,3180.74,2831.53,349.21,1284.99,1141.43,143.56,923504,46436.26
27/11/2015,3662.89,3970.13,-307.24,27563.29,26284.84,1278.45,13648.49,14393.81,-745.32,884.03,828.66,55.37,914058,45605.7
26/11/2015,6615.78,6757.02,-141.24,28183.64,28157.99,25.65,22797.17,22416.36,380.81,1080.69,1033.88,46.81,1082881,53508.42
24/11/2015,7326.07,6922.81,403.26,24366.28,25041.56,-675.28,18949.87,18660.9,288.97,2191.99,2287.42,-95.43,1051504,51987.44
23/11/2015,3224.81,2964.28,260.53,33063.56,32376.45,687.11,6943.01,6806.53,136.48,2636.14,2819.81,-183.67,1009549,49823.85
20/11/2015,2489.25,2465.84,23.41,25167.55,22686.65,2480.9,4137.05,3747.44,389.61,2348.17,2403.43,-55.26,993323,48741.8
19/11/2015,1753.35,1614.97,138.38,27967.6,28040.27,-72.67,3528.7,3275.17,253.53,2517.07,2629.57,-112.5,982201,47516.11
18/11/2015,1561.2,1699.83,-138.63,20492.36,19547.36,945,3954.91,4136.11,-181.2,2072.8,2148.13,-75.33,979202,48094.89
17/11/2015,1386.6,2032.16,-645.56,20706.57,19208.7,1497.87,3137.36,3495.44,-358.08,2190.24,2266.26,-76.02,967386,47361.31
16/11/2015,1115.36,2366.62,-1251.26,16266.62,15287.3,979.32,3221.19,3564.54,-343.35,2645.96,2530.68,115.28,959317,46554.07
13/11/2015,50.57,69.99,-19.42,233.08,233.08,0,187.73,120.65,67.08,1.05,0,1.05,961771,46973.09
10/11/2015,2923.56,4409.21,-1485.65,29038.82,31239.99,-2201.17,4126.97,4313.49,-186.52,2719.95,2829.9,-109.95,952046,46976.21
9/11/2015,1713.18,2361.07,-647.89,20690.43,21527.61,-837.18,3194.41,3629.81,-435.4,2643.11,2700,-56.89,932586,46046.06
6/11/2015,1683.68,2542.04,-858.36,15210.39,17392.28,-2181.89,2501.86,3574.33,-1072.47,1683.71,1718.37,-34.66,928943,45965.13
5/11/2015,1125,1418.27,-293.27,10660.02,10853.44,-193.42,2789.56,2824.04,-34.48,1437.66,1353.33,84.33,928697,46721.84
4/11/2015,1412.21,1009.21,403,12172.2,11927.83,244.37,2858.44,2741.05,117.39,1247.5,1244.54,2.96,918903,46198.09
3/11/2015,1554.17,1810.21,-256.04,14611.57,12396.57,2215,3076.02,3342.94,-266.92,1619.88,1548.29,71.59,912215,45855.81
2/11/2015,2268.61,1934.55,334.06,17034.89,14881.34,2153.55,3502.82,3580.1,-77.28,2391.28,2170.19,221.09,893650,45027.15
30/10/2015,4919.32,4967.13,-47.81,17942.45,15854.85,2087.6,12549.31,13547.05,-997.74,1454.63,1451.14,3.49,883326,44746.54
29/10/2015,7035.7,8316.77,-1281.07,18192.7,17406.8,785.9,16813.68,18128.66,-1314.98,2175.85,2267.38,-91.53,1293125,52069.3
28/10/2015,5713.96,5089.69,624.27,11959.91,13047.33,-1087.42,15392.23,16037.22,-644.99,3101.64,3039.17,62.47,1478678,52005.09
27/10/2015,4424.37,3092.28,1332.09,12390.1,12965.16,-575.06,13861.99,14336.8,-474.81,2091.59,2270.83,-179.24,1610322,51166.27
26/10/2015,4097.23,2247.07,1850.16,11290.89,11343.1,-52.21,6301.56,6754.51,-452.95,1930.39,2117.95,-187.56,1726506,49863.29
23/10/2015,1727.13,1578.35,148.78,14137.12,15468.12,-1331,4278.99,4224.56,54.43,2234.34,2314.44,-80.1,1782558,49439.88
21/10/2015,1219.85,1188.45,31.4,9260.1,9199.4,60.7,3740.47,3265.53,474.94,1919.49,1951.41,-31.92,1791824,49076.31
20/10/2015,1043.9,1446.79,-402.89,8375.8,7896.33,479.47,2826.62,2588.7,237.92,1927.54,1890.52,37.02,1801492,48949.98
19/10/2015,1122.81,1954.26,-831.45,11422.64,11205.17,217.47,2518.07,2975.68,-457.61,2024.22,2046.58,-22.36,1804826,48744.39
16/10/2015,1932.34,2036.95,-104.61,9194.98,8445.36,749.62,2515.54,2711.55,-196.01,1738.93,1745.07,-6.14,1803173,48274.55
15/10/2015,1885.01,2757.64,-872.63,6037.04,6956.9,-919.86,2179.16,2867.54,-688.38,1693.16,1718.22,-25.06,1801612,47455.38
14/10/2015,1247.28,1634.22,-386.94,8968.14,9697.22,-729.08,1978.27,2309.34,-331.07,1984.06,1957.39,26.67,1795985,47229.68
13/10/2015,1765.07,1022.4,742.67,9469.05,10356.62,-887.57,2433.43,2498.91,-65.48,2704.49,2864.75,-160.26,1797010,47200.06
12/10/2015,1875.44,1437.77,437.67,9185.65,8046.25,1139.4,2206.21,2740.48,-534.27,1758.95,1855.46,-96.51,1800184,47230.75
9/10/2015,1455.55,880.16,575.39,6400.05,6029.44,370.61,1844.53,2475.9,-631.37,1506,1568.81,-62.81,1783885,46458.65
8/10/2015,2200.85,1061.26,1139.59,7223.67,7438.85,-215.18,2231.75,2694.44,-462.69,1722.27,1841.78,-119.51,1784346,46667.14
7/10/2015,1377.85,1126.49,251.36,9244.98,8776.75,468.23,2556.13,2094.25,461.88,1368.34,1351.17,17.17,1784730,46319.85
6/10/2015,3337.84,1710.91,1626.93,10617.7,10136.01,481.69,2799.2,2127.84,671.36,1711.46,1654.85,56.61,1786454,46148.43
5/10/2015,2164.1,1200,964.1,9893.77,9870.96,22.81,2265.14,2395.71,-130.57,1351.13,1371.19,-20.06,1783689,44988.15
1/10/2015,1639.95,1784.07,-144.12,8921.91,9042.2,-120.29,2544.13,2654.72,-110.59,1372.14,1294.31,77.83,1762719,44637.64
30/09/2015,2538.8,3057.68,-518.88,21145.83,17530.87,3614.96,3013.44,2878.51,134.93,2054.35,2038.49,15.86,1736880,43336.48
29/09/2015,878.54,870.46,8.08,9425,7719.47,1705.53,1960.04,1935.09,24.95,1186.24,1089.47,96.77,1702375,42346.02
28/09/2015,4794.68,5427.15,-632.47,25977.44,22334.23,3643.21,11233.94,11194.59,39.35,485.88,524.67,-38.79,1683193,42230.5
24/09/2015,5892.19,5717.26,174.93,33899.4,33924.61,-25.21,16174.81,16437.81,-263,1005.46,1027.54,-22.08,2043896,51667.43
23/09/2015,9695.02,10394.14,-699.12,31642.09,30178.99,1463.1,16834.33,15585.95,1248.38,2259.87,2375.17,-115.3,1989492,49829.56
22/09/2015,5194.97,7031.87,-1836.9,19999.34,18073.86,1925.48,10399.33,10082.22,317.11,1654.29,1702.46,-48.17,1945357,49657.4
21/09/2015,5159.72,4689.43,470.29,26604.85,23746.79,2858.06,6399.44,5309.53,1089.91,2471.43,2687.22,-215.79,1897603,48110.64
18/09/2015,1543.59,1593.65,-50.06,15668.94,15956.24,-287.3,2762.82,1724.46,1038.36,1535.27,1650.83,-115.56,1871295,46963.68
16/09/2015,1747.84,1492.14,255.7,11579.72,13301.08,-1721.36,2313.88,1965.18,348.7,1538.04,1549.59,-11.55,1860594,46413.99
15/09/2015,1085.33,1118.12,-32.79,13841.9,14013.64,-171.74,2139.46,1651.41,488.05,1393.66,1399.83,-6.17,1857122,46822.83
14/09/2015,2202.01,1961.44,240.57,16077.28,17310.11,-1232.83,2248.11,1805.83,442.28,1530.09,1500.29,29.8,1847064,45765.99
11/9/2015,1770.55,2042.73,-272.18,17016.07,16659.18,356.89,2360.14,2047.78,312.36,1850.62,1963.93,-113.31,1846829,45764.52
10/9/2015,3630.11,3242.16,387.95,19539.56,18774.26,765.3,3369.9,2353.88,1016.02,2151.34,2289.03,-137.69,1841724,45667.34
9/9/2015,2111.39,1307.99,803.4,16256.58,17850.82,-1594.24,2273.49,2552.18,-278.69,1997.44,2055.64,-58.2,1851864,44930.76
8/9/2015,1202.69,2290.89,-1088.2,15396.89,16006.7,-609.81,1887.52,1680.53,206.99,1567.29,1533.28,34.01,1822187,43142.89
7/9/2015,2565.34,2922.29,-356.95,19134.87,18499.25,635.62,2626.69,2137.09,489.6,2060.47,2104.84,-44.37,1819382,43715.78
4/9/2015,1735.59,1276.91,458.68,14123.41,13855,268.41,2323.29,2002.66,320.63,1407,1419.48,-12.48,1805964,44520.04
3/9/2015,2542.22,4332.49,-1790.27,15428.66,14951.73,476.93,2304,2472.75,-168.75,1734.78,1695.51,39.27,1793712,43413.15
2/9/2015,2190.14,2887.68,-697.54,17126.12,16308.6,817.52,2524.7,2716.6,-191.9,1864.19,1797.79,66.4,1772440,43118.92
1/9/2015,2845.26,2306.69,538.57,11540.04,10139.12,1400.92,3442.33,2783.49,658.84,1317.15,1261.53,55.62,1766632,44300.26
31/08/2015,3859.15,1347.03,2512.12,18705.31,15727,2978.31,2710.17,2278.65,431.52,1800.98,1760.66,40.32,1747009,43881.61
28/08/2015,6834.95,5450.17,1384.78,26581.07,26305.03,276.04,13455.86,13446.36,9.5,811.14,789.42,21.72,1732196,43457.13
27/08/2015,8497.39,8586.13,-88.74,32362.1,33209.68,-847.58,15292.65,15049.19,243.46,1942.21,1964.32,-22.11,2122149,52306.41
26/08/2015,8577.46,7553.96,1023.5,43902.02,45999.53,-2097.51,16141.37,14841.92,1299.45,4357.23,4348.52,8.71,2081782,51818.19
25/08/2015,8789.36,9200.66,-411.3,45216.71,45850.48,-633.77,12617.06,11402.65,1214.41,4855.76,5025.19,-169.43,2032549,49420.71
24/08/2015,3048.87,5465.17,-2416.3,32214.4,30233.94,1980.46,4601.52,5040.52,-439,3323.21,3352.2,-28.99,1987953,52847.57
21/08/2015,1869.15,3639.92,-1770.77,18775.34,18024.01,751.33,4501.12,4158.47,342.65,3655.59,3732.74,-77.15,1957808,52574.49
20/08/2015,1082.1,1605.03,-522.93,12322.23,11807.04,515.19,3442.14,2939,503.14,2320.62,2365.06,-44.44,1936427,53253.27
19/08/2015,1300.85,1280.47,20.38,12720.33,12042.05,678.28,3381.23,2973.47,407.76,2551.87,2608.75,-56.88,1929618,53115.38
18/08/2015,1407.89,2009.46,-601.57,15837.49,15287.56,549.93,2628.6,2665.93,-37.33,2742.19,2745.41,-3.22,1913149,52640.91
17/08/2015,2250.32,1815.26,435.06,16449.84,15783.2,666.64,2875.75,2946.35,-70.6,3031.72,3092.38,-60.66,1912079,52573.35
14/08/2015,864.19,1099.55,-235.36,14709.59,13766.64,942.95,2831.72,2639.18,192.54,2790,2771.27,18.73,1895374,50869.04
13/08/2015,1301.87,3803.02,-2501.15,17311.64,14579.4,2732.24,3299.57,2966.39,333.18,3097.05,3258.79,-161.74,1870211,50421.47
12/8/2015,858.99,1716.02,-857.03,12898.13,11640.71,1257.42,2503.34,2594.58,-91.24,2838.83,2869.74,-30.91,1845063,50937.5
11/8/2015,1211.78,598.28,613.5,11280.43,10646.94,633.49,2152.69,2578.98,-426.29,1731.56,1735.84,-4.28,1836342,51208.07
10/8/2015,489.24,404.21,85.03,6012.95,5770.31,242.64,2095.54,2597.71,-502.17,1649.32,1633.04,16.28,1818342,50999.52
7/8/2015,851.01,584.94,266.07,7018.38,6164.39,853.99,2492.89,2543.18,-50.29,1365.53,1490.21,-124.68,1807617,50900.78
6/8/2015,1312.89,713.86,599.03,7509.63,7070.65,438.98,2933.89,2706.35,227.54,1517.23,1480.17,37.06,1795430,50426.56
5/8/2015,1633.91,1865.22,-231.31,16078.06,15473.3,604.76,3932.42,3082.94,849.48,2052.18,2067.3,-15.12,1779254,49762.15
4/8/2015,933.05,1121.37,-188.32,6365.36,5776.83,588.53,3270.48,2807.53,462.95,1544.23,1592.75,-48.52,1766997,49109.09
3/8/2015,2508.03,1354.88,1153.15,11930.71,10590.67,1340.04,3380.31,3038.98,341.33,1967.87,1809.62,158.25,1757951,48654.68
31/07/2015,3765.15,3978.1,-212.95,16861.55,17742.95,-881.4,12120.94,12186.2,-65.26,790.46,779.55,10.91,1721097,46980.63
30/07/2015,5060.44,6452.14,-1391.7,19047.87,17016.77,2031.1,15256.28,15447.62,-191.34,2433.38,2446.76,-13.38,2011881,54795.33
29/07/2015,6972.97,7093.3,-120.33,22569.76,21910.41,659.35,15048.67,15455.18,-406.51,2987.89,3013.86,-25.97,1959035,53072.4
28/07/2015,3639.8,5049.56,-1409.76,24462.53,22922.39,1540.14,11390.04,12188.76,-798.72,3154.11,3436.16,-282.05,1906869,51565.94
27/07/2015,1662.7,1698.26,-35.56,14272.19,15054.58,-782.39,5413,5734.92,-321.92,2960.32,3114.36,-154.04,1859769,51246.35
24/07/2015,1461.57,2043.84,-582.27,16533.87,17517.8,-983.93,3918.71,4276.66,-357.95,2632.36,2643.05,-10.69,1849989,51481.98
23/07/2015,1808.54,2103.5,-294.96,15737.4,15021.4,716,2869.52,3132.84,-263.32,2528.08,2511.07,17.01,1838066,51199.86
22/07/2015,1999.11,742.95,1256.16,13743.12,14549,-805.88,3075.73,3089.15,-13.42,3151.8,3327.32,-175.52,1816091,49913.77
21/07/2015,1013.16,1146.89,-133.73,10874.96,11572.34,-697.38,2185.93,2872.14,-686.21,1619.29,1643.2,-23.91,1804843,50417.7
20/07/2015,1219.44,955.55,263.89,11242.93,11131.25,111.68,2127.84,2350.99,-223.15,1617.29,1642.85,-25.56,1787563,49977.41
17/07/2015,3046.93,1535.69,1511.24,12378.64,11623.05,755.59,2861.55,2317.85,543.7,1444.25,1506.72,-62.47,1776847,49596.05
16/07/2015,2441.85,1353.44,1088.41,10251.4,9448.25,803.15,2456.32,2084.3,372.02,1241.22,1237.13,4.09,1758707,48542.56
15/07/2015,1731.33,842.64,888.69,10946.87,10035.32,911.55,1681.95,2109.67,-427.72,1158.52,1118.56,39.96,1739510,47775.43
14/07/2015,1447.72,1432.18,15.54,12625.39,13081.57,-456.18,1933.64,2605.6,-671.96,1205.72,1271.54,-65.82,1730405,47673.63
13/07/2015,1049.99,1042.5,7.49,11487.25,10376.38,1110.87,1893.87,2952.03,-1058.16,1455.3,1525.03,-69.73,1728100,47047.76
10/7/2015,1106.89,2354.02,-1247.13,11299.21,10531.92,767.29,1860.85,2357.81,-496.96,1547.39,1623.97,-76.58,1720940,46695.34
9/7/2015,2629.38,2900.7,-271.32,20259.04,19200.3,1058.74,2348.86,3248.03,-899.17,1870.52,1814.23,56.29,1702819,46160.19
8/7/2015,2466.86,1509.93,956.93,13736.59,12827.79,908.8,2197.99,2259.36,-61.37,1041.15,972.39,68.76,1694910,46874.19
7/7/2015,1514.11,2368.28,-854.17,13376.9,13310.04,66.86,2168.48,2434.81,-266.33,1069.19,1077.78,-8.59,1684874,46585.14
6/7/2015,1227.37,864.59,362.78,8906.78,7595.7,1311.08,2047.72,1726.05,321.67,809.44,780.63,28.81,1664920,45736.25
3/7/2015,1370.93,1009.05,361.88,8782.48,8083.67,698.81,2424.5,1873.32,551.18,1103.36,923.28,180.08,1645654,45162.26
2/7/2015,1928.39,1530.52,397.87,11712.12,10886.4,825.72,2554.05,1939.52,614.53,827.46,812.8,14.66,1635499,44852
1/7/2015,1618.13,1265.45,352.68,11575.63,11329.23,246.4,2275.74,2096.13,179.61,844.26,815.32,28.94,1629734,44062
30/06/2015,2563.42,2016.57,546.85,16910.6,15118.88,1791.72,2318.88,2387.18,-68.3,1177.15,1283.38,-106.23,1624129,43489.01
29/06/2015,980.96,1245.62,-264.66,11764.29,10380.73,1383.56,2100.57,1979.66,120.91,1151.71,984.23,167.48,1612800,43816.48
26/06/2015,5441.68,3212.94,2228.74,22308.63,20188.59,2120.04,11275.72,12358.04,-1082.32,453.19,457.99,-4.8,1598992,43643.88
25/06/2015,5895.33,4406.55,1488.78,19453.76,18710.39,743.37,13880.23,13294.46,585.77,661,680.5,-19.5,2077440,54821.43
24/06/2015,4790.43,3396.37,1394.06,20659.76,18845.26,1814.5,17148.11,16158,990.11,1665.27,1689.4,-24.13,2064346,54101.81
23/06/2015,6894.12,5476.14,1417.98,21204.52,19245.28,1959.24,13264.29,12484.92,779.37,1887.23,2018.53,-131.3,2050294,52870.57
22/06/2015,2269.96,2426.25,-156.29,13365.48,12609.66,755.82,4932.14,4038.16,893.98,1670.14,1769.08,-98.94,1992055,50119.27
19/06/2015,3714.39,3569.82,144.57,17223.12,15525.69,1697.43,3811.39,2720.86,1090.53,1812.18,1811,1.18,1983141,49395.35
18/06/2015,2266.33,2485.59,-219.26,16118.34,15496.93,621.41,3241.54,2455.35,786.19,1585.83,1652.49,-66.66,1986777,49046.3
17/06/2015,1251.63,1815.6,-563.97,10656.96,10205.85,451.11,2188.16,1913.68,274.48,1208.49,1220.87,-12.38,1989127,48710.56
16/06/2015,1306.59,1452.71,-146.12,12259.01,12506.27,-247.26,2272.86,2140.12,132.74,1328.04,1348.73,-20.69,1984610,48267.61
15/06/2015,1870.41,1750.59,119.82,11778.71,11314.34,464.37,2415.04,2457.39,-42.35,1509.55,1572.92,-63.37,1980131,48155.17
12/6/2015,2666.94,2489.4,177.54,16213.24,16390.18,-176.94,3049.39,2614.71,434.68,1654.85,1725.95,-71.1,1961683,47554.49
11/6/2015,2311.08,2278.76,32.32,11640.35,10601.66,1038.69,2299.4,2267.65,31.75,1166.26,1183.87,-17.61,1959481,48710.42
10/6/2015,1494.45,1338.09,156.36,9925.07,9556.72,368.35,2412.55,2115.35,297.2,1276.07,1298.56,-22.49,1969434,48337.78
9/6/2015,1588.71,1788.51,-199.8,11402.18,11053.27,348.91,2331.44,1967.48,363.96,1208.01,1252.77,-44.76,1966606,48516.12
8/6/2015,1553.84,2044.64,-490.8,14751.82,14621.57,130.25,2356.53,2406.16,-49.63,1339.39,1358.45,-19.06,1967207,49211.57
5/6/2015,1579.05,1579.46,-0.41,14240.24,12668.61,1571.63,2856.65,2659.72,196.93,1342.81,1343.02,-0.21,1963018,49306.78
4/6/2015,2043.95,2620.87,-576.92,17741.83,15237.09,2504.74,3050.1,3018.72,31.38,1937.21,1973.46,-36.25,1961939,49276.37
3/6/2015,1896.84,4059.41,-2162.57,21917.6,20851.03,1066.57,3012.04,3007.93,4.11,1909.98,1918.96,-8.98,1951627,49923.9
2/6/2015,1358.83,1292.45,66.38,7385.37,7750.07,-364.7,2821.64,3028.96,-207.32,1242.77,1222.96,19.81,1943745,51149.48
1/6/2015,5515.58,1693.37,3822.21,12172.3,9459.02,2713.28,6374.83,7625.23,-1250.4,1484.55,1386.2,98.35,1916768,50664.14
29/05/2015,4830.37,4180.02,650.35,17890.32,16587.53,1302.79,14466.13,15112.46,-646.33,497.27,522.22,-24.95,1811158,46849.75
28/05/2015,7237.98,7333.57,-95.59,17311.12,17457.51,-146.39,16149.54,16687.6,-538.06,894.22,914.05,-19.83,2079673,53782.3
27/05/2015,3734.35,3519.02,215.33,12671.64,12906.51,-234.87,12584.21,12391.32,192.89,834.62,841,-6.38,2014560,52084.82
26/05/2015,2647.11,2479.31,167.8,12036.7,11579.17,457.53,9408.4,9631.84,-223.44,1820.39,1937.24,-116.85,1967602,51036.02
25/05/2015,2858.79,2531.79,327,13156.29,12262.03,894.26,5502.65,5493.18,9.47,2510.61,2641.71,-131.1,1937927,50568.78
22/05/2015,1837.77,2150.3,-312.53,9473.38,9033.77,439.61,3480.25,3245.22,235.03,1759.67,1732.92,26.75,1919949,50059.11
21/05/2015,1875.34,1022.29,853.05,10480.43,9836.2,644.23,2426.56,2437.76,-11.2,1468.85,1480.47,-11.62,1885261,49185.99
20/05/2015,1755.73,1107.94,647.79,14257.92,13209.47,1048.45,2653.87,2326.69,327.18,1699.04,1765.31,-66.27,1870014,48607.7
9/5/2015,1590.9,1362.05,228.85,11900.84,10655.71,1245.13,2406.35,2482.81,-76.46,1264.98,1287.8,-22.82,1863319,48317.56
18/05/2015,1242.54,1373.62,-131.08,11835.32,11097.46,737.86,2084.53,1959.67,124.86,1446.45,1407.68,38.77,1851836,47339.35
15/05/2015,1278.07,2939.96,-1661.89,13859.97,14276.76,-416.79,2328.94,2217.45,111.49,1544.52,1499.07,45.45,1842690,47054.89
14/05/2015,2219.79,2869.18,-649.39,22198.22,21704.42,493.8,3280.4,2851.95,428.45,2212.01,2146.58,65.43,1835592,46618.24
13/05/2015,2675.25,2497.09,178.16,18099.94,15656.29,2443.65,4038.08,2825.92,1212.16,1915.53,1899.7,15.83,1835563,45861.42
12/5/2015,1237.36,944.76,292.6,13246.78,12272.03,974.75,3154.22,2311.42,842.8,1667.8,1630.22,37.58,1833984,47226.85
11/5/2015,2340.24,2145.64,194.6,16428.23,14305.49,2122.74,3519.98,2404.62,1115.36,1752.6,1780.64,-28.04,1832417,46266.9
8/5/2015,2053.67,3000.3,-946.63,20349.15,19865.65,483.5,3457.31,2473.7,983.61,2040.87,2030.93,9.94,1827881,45346.4
7/5/2015,1776.98,3701.58,-1924.6,22188.33,22985.04,-796.71,4541.64,2709.46,1832.18,2371.87,2354.08,17.79,1836220,46330.46
6/5/2015,937.61,1861.93,-924.32,10162.76,9457.93,704.83,3063.39,2032.99,1030.4,1473.37,1415.69,57.68,1868113,49137.85
5/5/2015,1894.35,2174.85,-280.5,15279.71,12991.87,2287.84,2875.47,2126.09,749.38,1323.49,1218.1,105.39,1878156,49272.3
4/5/2015,5665.86,6169.92,-504.06,27753.15,26703.04,1050.11,15260.07,15286.25,-26.18,861.53,862.31,-0.78,1865175,48041.09
30/04/2015,5689.89,5887.04,-197.15,29968.8,31221.81,-1253.01,14730.22,14414.75,315.47,1513.49,1490.36,23.13,1926717,54993.71
29/04/2015,5967.66,6376.15,-408.49,29094.52,29517.39,-422.87,15836.1,14572.46,1263.64,2370.53,2352.29,18.24,1928097,55107.83
28/04/2015,4035.75,4456.6,-420.85,22533.55,23244.14,-710.59,12114.16,11198.04,916.12,3020.98,3098.86,-77.88,1902897,53582.66
27/04/2015,1331.11,1861.54,-530.43,22129.62,21813.93,315.69,6062.13,5178.23,883.9,4151.56,4358.09,-206.53,1901801,54595.78
